Circuit.ieee13ochre {13AD8E07-3BF9-A4E2-CB8F-C3722F837B62}
LoadPhase=tl_house_25_240v_s2=1 {D1D6B902-DC58-4381-BF1D-8F99F0D5DCD7}
59=tl_house_25_240v=1 {D396FC00-40C9-47F3-87EF-F2B76C68FC3F}
PosPt=Load.tl_house_25_240v=1 {B354F4D9-2AE7-4767-B0F3-BFCB7835075A}
LoadLoc=tl_house_40_240v=1 {A31F6E37-C0A5-4D89-95A0-4436076ACFDC}
LoadPhase=tl_house_40_240v_s1=1 {908D20CE-E22E-41EB-BB43-306222119D96}
LoadPhase=tl_house_40_240v_s2=1 {FFA426EF-82DC-445C-B4A4-A12705EBE15E}
59=tl_house_40_240v=1 {9411FB10-B72E-423E-A957-1F9883DD5DEE}
PosPt=Load.tl_house_40_240v=1 {2DC7667B-B4CE-4CE7-9C18-3479E5D08212}
LoadLoc=tl_house_11_240v=1 {F80B1ADB-BC4D-408C-A6E3-D6842A4BD027}
LoadPhase=tl_house_11_240v_s1=1 {48C8CD9A-C3C0-4D55-9B5D-7EDA489B7704}
LoadPhase=tl_house_11_240v_s2=1 {4CB3CEDC-33FE-4F43-99E0-0D95CFACF032}
59=tl_house_11_240v=1 {979256EB-4DB6-4535-ADED-4EDF6990FC5C}
PosPt=Load.tl_house_11_240v=1 {515EAFC6-894E-42F6-B1E0-1553F9AC4586}
LoadLoc=tl_house_26_240v=1 {4E9AF318-40AB-40AB-9AB2-60FD3026E91F}
LoadPhase=tl_house_26_240v_s1=1 {741F348B-D302-4997-B3EB-E664AC1D2919}
LoadPhase=tl_house_26_240v_s2=1 {057F76C1-C390-413F-A3CF-D79DC47FA375}
59=tl_house_26_240v=1 {F7C91143-B26A-45B3-B913-13B9A78DE1E2}
PosPt=Load.tl_house_26_240v=1 {C0FCF60D-86AA-4538-A8BF-72C62B396F64}
LoadLoc=tl_house_12_240v=1 {0BCCA1F4-3E49-41D7-915D-CF3A1A3A4223}
LoadPhase=tl_house_12_240v_s1=1 {9FD83D59-9FD1-40D3-A117-E2780CF5C3BF}
LoadPhase=tl_house_12_240v_s2=1 {7C8B6B85-1E70-41EB-9E7C-9CF53335A7AB}
59=tl_house_12_240v=1 {4B6A2FC6-3996-445F-9F57-5FEB9E9579A1}
PosPt=Load.tl_house_12_240v=1 {32B0CA8C-8011-4AFC-B625-1BE420E97657}
LoadLoc=tl_house_27_240v=1 {98BFB896-C1D4-4F7D-843B-35E04885CB65}
LoadPhase=tl_house_27_240v_s1=1 {EE6B0CCA-AD03-4813-85C9-2D2950F613B2}
LoadPhase=tl_house_27_240v_s2=1 {DA9D20A9-2B8B-4419-9F35-2CE2645227AF}
59=tl_house_27_240v=1 {AC6D0A0A-E663-451F-BA9D-4BEBEE52E7B0}
PosPt=Load.tl_house_27_240v=1 {EC91CC91-93D1-42D5-B924-48862F2A7E00}
LoadLoc=tl_house_13_240v=1 {48986B9F-7065-4CA5-9982-15ED1F09231A}
LoadPhase=tl_house_13_240v_s1=1 {12D79A69-9F99-403F-BD84-D2FB0968697F}
LoadPhase=tl_house_13_240v_s2=1 {4DA6D7F2-6DD3-448D-879F-68268DC49DC5}
59=tl_house_13_240v=1 {65974A9E-311C-44C7-A06B-F1E4E969D2C1}
PosPt=Load.tl_house_13_240v=1 {EB038B5A-ABA8-465D-8F80-26AE74B6C39C}
LoadLoc=tl_house_28_240v=1 {43D17E18-9797-44D3-A306-73784B2273EE}
LoadPhase=tl_house_28_240v_s1=1 {80FB30A0-E453-4275-8136-D4BDCCDE8927}
LoadPhase=tl_house_28_240v_s2=1 {24D907A1-89D7-42E4-85CA-BF382BEB514A}
59=tl_house_28_240v=1 {84E11B99-8CEF-4727-85F4-6A06D302D63C}
PosPt=Load.tl_house_28_240v=1 {F53A5DD3-A360-4A7A-91D6-59A1FE82122B}
LoadLoc=tl_house_14_240v=1 {8917D4FC-02A6-4A2B-AD56-61223F6749A2}
LoadPhase=tl_house_14_240v_s1=1 {0168513B-54CE-404E-9ECC-566F32BE8BB4}
LoadPhase=tl_house_14_240v_s2=1 {8C889B6B-022C-46CB-8931-0FEA066EC584}
59=tl_house_14_240v=1 {99038F89-8D02-48C3-8C75-A1367F1F5FE8}
PosPt=Load.tl_house_14_240v=1 {A7A768B9-3DD0-45F4-A6F0-0273B9AAB44A}
LoadLoc=tl_house_29_240v=1 {BE4DBCE8-682A-4469-8A68-72BEA1907F29}
LoadPhase=tl_house_29_240v_s1=1 {28D5C117-399E-483E-8218-361C173FF30E}
LoadPhase=tl_house_29_240v_s2=1 {BC7504A0-C46E-4282-8EBB-6221CA371540}
59=tl_house_29_240v=1 {5DE6B5E5-6394-446C-9584-1FD432934784}
PosPt=Load.tl_house_29_240v=1 {673EAD9D-01F9-419B-88F3-A548C3EC64C2}
LoadLoc=tl_house_15_240v=1 {A17C9EBA-1905-42CC-BB03-941D3B51BB5C}
LoadPhase=tl_house_15_240v_s1=1 {753BA744-863E-4DC2-BDE4-FF887D690A3B}
LoadPhase=tl_house_15_240v_s2=1 {55E91CE2-CABB-46D1-A600-4856FCC09172}
59=tl_house_15_240v=1 {A64693DA-AB06-41F7-B9B0-67A6A32F8A8B}
PosPt=Load.tl_house_15_240v=1 {BA89E0A6-774D-4D7B-928A-1CF4DDA07B5C}
LoadLoc=tl_house_30_240v=1 {14879B9D-4554-4784-BB99-96D85C85AF76}
LoadPhase=tl_house_30_240v_s1=1 {73F11085-BAE5-41E0-BFDD-23E96D9344E3}
LoadPhase=tl_house_30_240v_s2=1 {DE523B23-F8BF-4FD7-82C8-67BFEDCAD401}
59=tl_house_30_240v=1 {7F1233E0-6347-4781-9A0A-4C9402C2DC18}
PosPt=Load.tl_house_30_240v=1 {00C33026-2037-4987-977D-3D1AD9167152}
ZData=object_14=1 {E754958D-F01E-491C-AA09-C108E5AF0E26}
ZData=object_14=2 {BA8D2901-3A4C-49AE-AA32-004BFA15EAC1}
ZData=object_14=3 {4D319E98-CEDA-44D0-9437-9AB32C0D30F2}
ZData=object_14=4 {310EF464-3112-4DAF-976F-5B9BBA96A5D6}
ZData=object_14=5 {015AD8D0-8251-4F38-8000-17260D87DB7F}
ZData=object_14=6 {18942E86-0ED1-4C0F-9FC0-163AEAF64492}
ZData=object_15=1 {D6EA55D9-C8F7-4D17-B118-B2E94C9A86D3}
ZData=object_15=2 {76CB0473-2883-4D37-BC5E-DC2B7B8D1F80}
ZData=object_15=3 {7908E5A2-E59A-477A-A996-720ED1FD4A24}
ZData=object_15=4 {DA073D44-34A3-476B-BA0B-B517C0096C84}
ZData=object_15=5 {FCE43CE4-9AA6-49FB-91AF-F8C909D526EB}
ZData=object_15=6 {27F92162-EDB6-4AC0-BBE3-6EC988729C49}
ZData=object_16=1 {2017BBE4-833D-40A5-9091-F9C96209F04D}
ZData=object_16=2 {8D710662-E6D3-44CF-9E8C-D9FEFF6ADAD3}
ZData=object_16=3 {26303B2E-AEC7-4D81-B556-356A5012390F}
ZData=object_17=1 {699C8329-54AE-4CD7-B89B-B91C8A7516EA}
ZData=object_17=2 {F65E8E2D-E585-4066-9198-29A9BFBE008E}
ZData=object_17=3 {8084E51B-29AB-4972-AA9D-71C6B53C50C3}
ZData=object_18=1 {920F07DE-3F84-431D-AD99-1828113F2345}
ZData=object_21=1 {D40D734B-24CE-47BD-9ADE-ACB92AF02745}
ZData=object_21=2 {F67F9FD9-EC80-4F98-98AC-302CDE53E467}
ZData=object_21=3 {B7C83BC3-FB78-47A5-AA62-EF71C2516C65}
ZData=object_21=4 {C58BEBCD-70D1-4137-800E-B987C09D3879}
ZData=object_21=5 {E3EEACE7-0DAF-45D2-807C-67096E6017CC}
ZData=object_21=6 {137FCBFC-C666-4985-B966-8123EF4B0DB8}
ZData=object_22=1 {724AF8CA-44A4-49D0-8A65-2557AE09556A}
ZData=triplex_line_configuration_1=1 {63F1BA78-5B63-4B8B-AD2A-92D060829D59}
ZData=triplex_line_configuration_1=2 {064264B4-7FDF-485A-B9D9-88FBE507E471}
ZData=triplex_line_configuration_1=3 {BE0B2863-8064-4B22-B6BB-565CBB808413}
NormAmps=OpLimI_168.6_224.8=1 {2A4168EF-D4AC-46E3-9A99-1999BBBD1E61}
EmergAmps=OpLimI_168.6_224.8=1 {A450C1CC-33F2-4EEE-B423-D6E47A8C131A}
NormAmps=OpLimI_140.5_187.4=1 {C40BD20F-6C9B-4BB2-8571-83FD1136CF33}
EmergAmps=OpLimI_140.5_187.4=1 {67DD3972-97D0-4056-9BB6-69A1E13CF62C}
NormAmps=OpLimI_552.2_753.1=1 {78DC868E-6798-423F-A17E-92DF8035C3E3}
EmergAmps=OpLimI_552.2_753.1=1 {45673AF3-5A39-443D-BDFD-8FAD20F2149F}
NormAmps=OpLimI_34.4_46.9=1 {A73700CE-D9CF-4EE3-AB23-F23A7D93036C}
EmergAmps=OpLimI_34.4_46.9=1 {77691B64-553D-4E59-A37A-8C6B85C2288C}
NormAmps=OpLimI_297.8_406.1=1 {D3D1459C-E732-4EEE-B595-2301D766320C}
EmergAmps=OpLimI_297.8_406.1=1 {DBF4ED0D-9A14-4062-AE1B-17E7F8DFC355}
NormAmps=OpLimI_76.3_104.1=1 {12FE5038-B4B5-4DCA-98DB-6C46083E88DB}
EmergAmps=OpLimI_76.3_104.1=1 {CB018EB4-7CC1-4C64-A6F7-16998D472580}
NormAmps=OpLimI_45833.3_62500.0=1 {95D182A7-F312-444B-8613-41CA83AE2FD1}
EmergAmps=OpLimI_45833.3_62500.0=1 {28377DC7-BB28-4CFE-AFE7-F71F86C426A9}
NormAmps=OpLimI_400.0_600.0=1 {0AF5CB90-5920-4555-8155-C8D9BD4F96E9}
EmergAmps=OpLimI_400.0_600.0=1 {97CDFD7E-2413-400E-B10A-6112B9ED896E}
