Circuit.ieee123transactive {503D6E20-F499-4CC7-8051-971E23D0BF79}
Bus.house_agg_0_a_8_node_20_161 {6F479369-D726-4167-A08A-F1B84F0B919D}
Bus.house_agg_0_a_9_node_20_162 {FD70B9D4-3B11-4AA5-938A-CF3D0C771496}
Bus.house_agg_0_a_10_node_20_163 {9B247399-71B0-4BC0-8658-1D3A4A97EEE7}
Bus.house_agg_0_a_11_node_20_164 {F77A6036-6269-40D9-9661-DDCFAACF4956}
Bus.house_agg_0_a_12_node_20_165 {51615C43-BAAC-4F25-8933-5B21D422655E}
Bus.house_agg_0_a_13_node_20_166 {4111E311-6899-4FCC-9920-F15C2DD96FAE}
Bus.house_agg_0_a_14_node_20_167 {EB98FFC1-550A-49F3-8A1A-6D10CB526202}
Bus.house_agg_0_a_15_node_20_168 {72279D8E-CE4C-46FE-B2A2-3674F5C36854}
Bus.s_node_22_b {1A4C7A1E-A6C8-49E6-985A-CA83A84D56DF}
Bus.house_agg_1_b_1_node_22_169 {C36ED8E8-9F6F-427E-A63E-DDD65807FAD0}
Bus.house_agg_1_b_2_node_22_170 {462CE5F8-4048-4EC8-9049-3CA4F68CE8E6}
Bus.house_agg_1_b_3_node_22_171 {D7E4923E-E54A-4FB6-BE03-83406E93D2C0}
Bus.house_agg_1_b_4_node_22_172 {8C49DFD6-9E66-48D5-B40F-C1E720AF3A99}
Bus.house_agg_1_b_5_node_22_173 {AABA5F12-DBDF-4ADA-9937-A80EDD1B35D8}
Bus.house_agg_1_b_6_node_22_174 {41D04200-EB9E-4097-84BA-0D8782FEC9C2}
Bus.house_agg_1_b_7_node_22_175 {8D193E74-DB48-44FE-B2B6-7F95714B457B}
Bus.house_agg_1_b_8_node_22_176 {80C2105B-E936-4D96-BA01-1186026B60C0}
Bus.house_agg_1_b_9_node_22_177 {456F7A60-AA3F-46AC-B11C-F43615CDCA8D}
Bus.house_agg_1_b_10_node_22_178 {7F82149B-92D0-42BC-B370-947D99D75510}
Bus.house_agg_1_b_11_node_22_179 {B6DB9FE3-B8A5-416A-94F2-66C1C19286A8}
Bus.house_agg_1_b_12_node_22_180 {76B8E186-D69E-4630-BF1D-72CF6E83BD07}
Bus.house_agg_1_b_13_node_22_181 {F7E8D96D-18E7-4C43-BC35-941EDB721AF7}
Bus.house_agg_1_b_14_node_22_182 {3DA533D0-7238-44E7-BC6F-54D69623D875}
Bus.house_agg_1_b_15_node_22_183 {F40B3DB3-166F-4C26-B9C1-D74082726752}
Bus.s_node_24_c {860E2879-15EE-4FA9-83B2-4DF8E90BE3AB}
Bus.house_agg_1_c_1_node_24_184 {BDB1ABB8-D6C6-4203-A7C8-638FD0B61965}
Bus.house_agg_1_c_2_node_24_185 {06E6240F-F078-4545-BCD5-080D5C44F8DE}
Bus.house_agg_1_c_3_node_24_186 {3208F0C1-C02F-494A-AA4F-AE98861BA189}
Bus.house_agg_1_c_4_node_24_187 {1C09E0FD-BCD7-40A2-B84A-6948258BF3C9}
Bus.house_agg_1_c_5_node_24_188 {843FD3B8-F7BB-4DAC-9138-1A0B8817D370}
Bus.house_agg_1_c_6_node_24_189 {D8CE1550-1DF2-4BA2-BE15-8D11FAB8900D}
Bus.house_agg_1_c_7_node_24_190 {D192F4AE-DB29-4BCC-8137-B6D9D8AFE260}
Bus.house_agg_1_c_8_node_24_191 {1D66BFC4-043D-4AE5-BDE5-4A97E0F4224B}
Bus.house_agg_1_c_9_node_24_192 {18658635-F263-42AC-B72F-905F404479A8}
Bus.house_agg_1_c_10_node_24_193 {E030D3DA-CD6A-40D4-8ACE-AE1F9B976EF9}
Bus.house_agg_1_c_11_node_24_194 {DD029834-0225-490D-872E-FAF039DF50F9}
Bus.house_agg_1_c_12_node_24_195 {2BF1EAE4-9C33-47AC-A4C8-1D4666163F2F}
Bus.house_agg_1_c_13_node_24_196 {9232F677-142B-4662-8E05-D3531EA9BE8A}
Bus.house_agg_1_c_14_node_24_197 {A0C6F691-9B78-4BFE-9D4A-07A93AA4ED21}
Bus.house_agg_1_c_15_node_24_198 {0A1119C8-BF10-4297-97D4-F34EE02F4C1D}
Bus.s_node_28_a {FD71427F-0ACB-403A-9342-83F09A6AEC3D}
Bus.house_agg_1_a_1_node_28_199 {CA821B76-52DC-4357-A4C5-30055B984784}
Bus.house_agg_1_a_2_node_28_200 {209D244A-4EEA-4194-A0FA-AEBBEE0CD003}
Bus.house_agg_1_a_3_node_28_201 {96F60801-8C35-4F51-8BDF-DCD6B9548BF1}
Bus.house_agg_1_a_4_node_28_202 {EFCEBC65-8175-4324-942D-4A0E0459CEB8}
Bus.house_agg_1_a_5_node_28_203 {47A26922-0F9A-4792-AA2B-74E4802CEAFD}
Bus.house_agg_1_a_6_node_28_204 {E5F5A5E1-3329-449D-8E10-A0AB1E5E4119}
Bus.house_agg_1_a_7_node_28_205 {F0EEA5C1-B9A1-49C3-89D9-96A39931557B}
Bus.house_agg_1_a_8_node_28_206 {2C4508AA-9F71-4DF5-8FA5-A98039FA299E}
Bus.house_agg_1_a_9_node_28_207 {2BE7F740-982A-4C17-B25D-356A8253A67A}
Bus.house_agg_1_a_10_node_28_208 {C84BDC0F-B246-4E21-9181-4AF031E89BB1}
Bus.house_agg_1_a_11_node_28_209 {4C8739B1-5B9B-4DD0-8D81-97A5F6020D5D}
Bus.house_agg_1_a_12_node_28_210 {756AAB95-8EE7-4AF1-8E1F-A0B59492EFBA}
Bus.house_agg_1_a_13_node_28_211 {D0ECD6C5-9C42-4FB9-9DAB-F76863496A05}
Bus.house_agg_1_a_14_node_28_212 {ECE5184C-3521-4CFC-9679-5D4AB1A3CCFA}
Bus.house_agg_1_a_15_node_28_213 {A101A69F-D90F-40BF-9598-D0B09C35F951}
Bus.s_node_29_a {AF2A6966-7D18-4CFA-8CEE-666F8547441E}
Bus.house_agg_1_a_1_node_29_214 {F0FD6375-F818-4154-9F7C-0FDF83186C04}
Bus.house_agg_1_a_2_node_29_215 {4F21871C-D3EB-4E6A-AFF0-8BFE09C98E7C}
Bus.house_agg_1_a_3_node_29_216 {50C4BAC7-5DDC-4608-A6FF-189DFC1DB97D}
Bus.house_agg_1_a_4_node_29_217 {2ED158CF-688A-4E3D-802C-D1050A629719}
Bus.house_agg_1_a_5_node_29_218 {5D8B0E7F-366C-4D71-A074-DA273AC0FEF4}
Bus.house_agg_1_a_6_node_29_219 {3118AC50-B29E-4A8D-A287-3B58D3658B4B}
Bus.house_agg_1_a_7_node_29_220 {1A206313-6FD9-4CFF-A983-2AB0A788C886}
Bus.house_agg_1_a_8_node_29_221 {E5ACCC1C-E030-41AF-9D85-50CBFE00C29E}
Bus.house_agg_1_a_9_node_29_222 {7076CC47-2C72-47B7-A025-F918B68FF678}
Bus.house_agg_1_a_10_node_29_223 {4F155CD6-37CA-4EEA-8C6D-18B19FF8D27F}
Bus.house_agg_1_a_11_node_29_224 {6C2DE149-9E1D-4A7B-AEA8-CE60C63B178E}
Bus.house_agg_1_a_12_node_29_225 {2C8ACBA2-845A-421B-9E79-1C54AE954BC5}
Bus.house_agg_1_a_13_node_29_226 {104E1973-2C95-49A8-9ADA-ED65941FFAB0}
Bus.house_agg_1_a_14_node_29_227 {E91CF513-F25C-4F9B-80B6-6A1187718AB0}
Bus.house_agg_1_a_15_node_29_228 {CDBEC1B6-DCDF-4D7F-9A7C-4E9ECCA46307}
Bus.s_node_30_c {D04B8417-CC72-486E-8043-B69AF04DDEFC}
Bus.house_agg_1_c_1_node_30_229 {B8463CC2-8426-4464-99AC-CA153D9B73DD}
Bus.house_agg_1_c_2_node_30_230 {64ED8BB5-F233-45B0-9E1F-10DA3DB8C370}
Bus.house_agg_1_c_3_node_30_231 {9A2ED6DD-FBA8-49DF-A2A1-090291C87547}
Bus.house_agg_1_c_4_node_30_232 {28E4EFCB-08B3-44BF-9E18-0917421BF114}
Bus.house_agg_1_c_5_node_30_233 {5DA32AA9-334B-4474-A6F2-230C955F75BF}
Bus.house_agg_1_c_6_node_30_234 {6E364E4B-E829-4448-9D16-F0DD74B1A64B}
Bus.house_agg_1_c_7_node_30_235 {142B83D7-54DE-4F92-9361-41038B3241E0}
Bus.house_agg_1_c_8_node_30_236 {155F3035-C185-4FC3-8229-01BAFFE3A57E}
Bus.house_agg_1_c_9_node_30_237 {038B8631-BD06-47AD-AE10-9002EFEE815A}
Bus.house_agg_1_c_10_node_30_238 {E8EE759C-9AB3-4144-A55A-00137CBA890A}
Bus.house_agg_1_c_11_node_30_239 {DC5DD742-010F-437B-B239-46072EE84980}
Bus.house_agg_1_c_12_node_30_240 {CB5FA994-80E3-4067-975F-D0826902175F}
Bus.house_agg_1_c_13_node_30_241 {050D1DCB-592E-4C4E-AA4C-27C9CF7F378D}
Bus.house_agg_1_c_14_node_30_242 {81C1D672-E07E-4CDF-9736-C181F029008C}
Bus.house_agg_1_c_15_node_30_243 {026AC2FF-E07C-43FD-A867-32110B7EC0FC}
Bus.s_node_31_c {05BF6EE5-ED8E-46EB-B4FA-9DF23ADD0F7A}
Bus.house_agg_1_c_1_node_31_244 {D3E7B2F1-A1BA-445D-9D89-A0089A87299F}
Bus.house_agg_1_c_2_node_31_245 {282A2330-42C5-4563-ABAE-CE5202F0C9D5}
Bus.house_agg_1_c_3_node_31_246 {B700BF2A-558F-4EF0-837F-090EE258875B}
Bus.house_agg_1_c_4_node_31_247 {081830A7-5E7C-4DF2-B2E3-273EB5208E7E}
Bus.house_agg_1_c_5_node_31_248 {267B053E-D4DC-417B-AB03-ACC5C43E466B}
Bus.house_agg_1_c_6_node_31_249 {D10A5432-2B55-4AF4-AEE7-CEAC9698337C}
Bus.house_agg_1_c_7_node_31_250 {7BF0B3C5-2C2E-445D-BFB9-1B3F5BCD847C}
Bus.house_agg_1_c_8_node_31_251 {EE048BC9-840C-441A-80E6-0F7CD7E8D59F}
Bus.s_node_32_c {85E9E0D4-C884-44C3-B746-80864A879BEF}
Bus.house_agg_1_c_1_node_32_252 {B4FDE04B-3434-44BE-A5F8-066DB29526A8}
Bus.house_agg_1_c_2_node_32_253 {065D82C2-F9BC-4F3C-8DF7-6041B7FE59F5}
Bus.house_agg_1_c_3_node_32_254 {CEA504B1-6304-4350-90E8-E7E07FE34648}
Bus.house_agg_1_c_4_node_32_255 {489F7DA5-E042-402B-8136-0F9011D3D816}
Bus.house_agg_1_c_5_node_32_256 {27AC5AD2-7131-490B-92C8-17A68511670D}
Bus.house_agg_1_c_6_node_32_257 {B2ABE8F4-C874-4C35-BBF9-35FA50DB018C}
Bus.house_agg_1_c_7_node_32_258 {18732760-54CB-4683-85AA-7B262EB12B59}
Bus.house_agg_1_c_8_node_32_259 {B9ECAE5E-81D2-4E16-89BA-7093E85EDFF4}
Bus.s_node_33_a {1916ACEA-2A24-4BF7-8A68-65A4558408E7}
Bus.house_agg_1_a_1_node_33_260 {A8A18D58-64DD-4B4D-A0C7-7163236EF285}
Bus.house_agg_1_a_2_node_33_261 {E543D358-1E55-49A9-843A-76C2216E523D}
Bus.house_agg_1_a_3_node_33_262 {6CF174AE-531C-4B21-8BA8-BEACE8743915}
Bus.house_agg_1_a_4_node_33_263 {7C960C79-0F52-4B19-A704-23BACDB83B37}
Bus.house_agg_1_a_5_node_33_264 {3B7F43E3-9D98-4D7C-A851-82F41F8AEDCB}
Bus.house_agg_1_a_6_node_33_265 {1AE48B0A-8845-4514-B7DE-D978F19D4EF1}
Bus.house_agg_1_a_7_node_33_266 {B4537FEF-CF37-4E97-ADB0-66512025C9A3}
Bus.house_agg_1_a_8_node_33_267 {9CDB4B58-CD38-407F-940D-088C6FB44CE4}
Bus.house_agg_1_a_9_node_33_268 {4497C422-8801-4250-9A59-F32D0F7129B8}
Bus.house_agg_1_a_10_node_33_269 {F34B4CE2-7C44-4863-AC89-304396F060EB}
Bus.house_agg_1_a_11_node_33_270 {52BB46BB-7204-43C1-931B-0376D3D7B4A6}
Bus.house_agg_1_a_12_node_33_271 {A40AC929-CF75-4B8B-97D3-5AE9C2790CF0}
Bus.house_agg_1_a_13_node_33_272 {429E3B62-590B-4C58-A44A-AF3C8891771F}
Bus.house_agg_1_a_14_node_33_273 {E68C1964-624B-44EE-87B6-1E2D7CEC999D}
Bus.house_agg_1_a_15_node_33_274 {6EDCA9C0-4434-4180-9C87-1DBA9A3EC10D}
Bus.s_node_34_c {C82722FD-5BB8-4044-B3A7-CF4DF67C87C5}
Bus.house_agg_0_c_1_node_34_275 {F34CF052-CAF7-41F3-B847-9FCCA7AC928F}
Bus.house_agg_0_c_2_node_34_276 {3750A9DA-8E4C-4A50-B832-0B2FF5E4821B}
Bus.house_agg_0_c_3_node_34_277 {C465C5D8-E7A3-44D8-9E62-CC451EB95340}
Bus.house_agg_0_c_4_node_34_278 {71617ED0-F94C-4332-8A83-B53F4AC54B01}
Bus.house_agg_0_c_5_node_34_279 {8EF40C6B-BA4C-4F6B-9F31-0EC7F84A5E66}
Bus.house_agg_0_c_6_node_34_280 {DC966A6A-E5BB-4746-BDB0-6A643105FE33}
Bus.house_agg_0_c_7_node_34_281 {135C8E69-E78D-4132-A16D-97B86BFD2C9F}
Bus.house_agg_0_c_8_node_34_282 {8B760CF9-123B-414E-8E3A-180000A7525C}
Bus.house_agg_0_c_9_node_34_283 {9B794403-E50F-40A1-AFCC-6DF2F8F3CD3A}
Bus.house_agg_0_c_10_node_34_284 {0E2DD38D-B4E6-4DA8-9E80-53C0F55DDCA7}
Bus.house_agg_0_c_11_node_34_285 {835C9FA6-01B1-457B-A750-7C175782C064}
Bus.house_agg_0_c_12_node_34_286 {39E1E1DA-BAFA-4831-8B61-B973C9516C14}
Bus.house_agg_0_c_13_node_34_287 {808C3EAC-CEF2-4CF2-A467-258CAC64AD47}
Bus.house_agg_0_c_14_node_34_288 {4E4E59F1-65B7-4C8F-A7C1-FD2DF2E06B63}
Bus.house_agg_0_c_15_node_34_289 {8A0E4BB7-3274-4095-AD5F-5FD1DE07C0F1}
Bus.s_node_35_a {0E0870DB-D862-4087-9C04-7BB3B3A1E5A1}
Bus.house_agg_2_a_1_node_35_290 {17550C73-7FB7-4458-9AA7-AFD6DFD560BA}
Bus.house_agg_2_a_2_node_35_291 {EEA99D3C-CD22-443E-B856-F05FF603018F}
Bus.house_agg_2_a_3_node_35_292 {566E269D-67F2-4E5A-8C5B-A40E19EB3DD1}
Bus.house_agg_2_a_4_node_35_293 {FC061A2B-698F-4705-BE93-66AE1120AA98}
Bus.house_agg_2_a_5_node_35_294 {23F43CC5-4DDD-4CA5-8A8F-FAA907CDD7E5}
Bus.house_agg_2_a_6_node_35_295 {F3F6E575-87DA-4AF1-87F6-FF7058A384F3}
Bus.house_agg_2_a_7_node_35_296 {F2D46DA3-8F4A-4F42-87F1-258C94B1DF62}
Bus.house_agg_2_a_8_node_35_297 {CF1FBA1D-B30F-4148-A5BD-9D5784DF6F23}
Bus.house_agg_2_a_9_node_35_298 {154A06ED-F6B8-4D0B-A36E-50A03F4B2FCC}
Bus.house_agg_2_a_10_node_35_299 {EE21334D-2CB1-4529-BDE4-5CF9196F6590}
Bus.house_agg_2_a_11_node_35_300 {11A081DC-1BFD-4B3D-9CFD-F127D0C454DB}
Bus.house_agg_2_a_12_node_35_301 {FDF9C7E3-74F5-43BD-9DA1-AF43703A2FCD}
Bus.house_agg_2_a_13_node_35_302 {B05BE4C8-2F30-470E-8C42-82D6AF86C13E}
Bus.house_agg_2_a_14_node_35_303 {367B79AC-B448-41B0-A096-5EAD6C41EAF4}
Bus.house_agg_2_a_15_node_35_304 {7B780B89-89B4-44B1-A2ED-F260FF639A06}
Bus.s_node_37_a {A3321CDA-DA8C-4A05-A069-DB9CB8FED6CE}
Bus.house_agg_2_a_1_node_37_305 {03C2F430-E66E-45FC-99C2-ED7FF8E52A3A}
Bus.house_agg_2_a_2_node_37_306 {8D617F12-4674-48EE-8AE0-D7DF2C5FAF75}
Bus.house_agg_2_a_3_node_37_307 {0E625BF2-8C8D-42AB-B845-14D81F02EF73}
Bus.house_agg_2_a_4_node_37_308 {30D9DD70-A0B0-4F6A-A0CC-9E5BC9BA26C7}
Bus.house_agg_2_a_5_node_37_309 {EDDC8018-59AB-41E8-A20F-FC47123E74FA}
Bus.house_agg_2_a_6_node_37_310 {218A9678-1973-4224-AD0C-F9C364B8574F}
Bus.house_agg_2_a_7_node_37_311 {44F23F76-2FBE-4F2E-92D6-E503128231FF}
Bus.house_agg_2_a_8_node_37_312 {425F5612-BD3B-421B-980B-C6EAD7B5A54F}
Bus.house_agg_2_a_9_node_37_313 {951150F7-C103-4E62-BDF8-8D926D85F3B2}
Bus.house_agg_2_a_10_node_37_314 {6AF365AA-4A0F-4E82-8B30-F5BBAD646D78}
Bus.house_agg_2_a_11_node_37_315 {0CDB712F-3F63-46CF-96AD-0F67956107D6}
Bus.house_agg_2_a_12_node_37_316 {5094D86B-3849-43F2-9CAB-CE72F337E4D6}
Bus.house_agg_2_a_13_node_37_317 {D5A7B451-7930-4857-B1DA-BBB0D75AF3D7}
Bus.house_agg_2_a_14_node_37_318 {246E00D8-39E3-4A30-AB65-22FAD9947D09}
Bus.house_agg_2_a_15_node_37_319 {54BA8305-D94E-42BA-9846-E647999E6598}
Bus.s_node_38_b {2358A1F3-92EF-4EF7-8D9C-49DE8C369D31}
Bus.house_agg_2_b_1_node_38_320 {DCECA2D7-74C9-4C2F-9AC4-3EDD9664E1DA}
Bus.house_agg_2_b_2_node_38_321 {37445877-8399-4920-B7D7-13BCCD042FD3}
Bus.house_agg_2_b_3_node_38_322 {0F0380B5-AF54-4924-9626-42933D49F005}
Bus.house_agg_2_b_4_node_38_323 {CCB2DEE6-5D02-4D04-8FA8-E808CC47745C}
Bus.house_agg_2_b_5_node_38_324 {03D91171-CD51-4E64-AC7B-B42D89221E2A}
Bus.house_agg_2_b_6_node_38_325 {7318376D-EB7D-42D9-8554-E5395DFF3BF3}
Bus.house_agg_2_b_7_node_38_326 {CE894489-3AC2-42AC-8810-3987C0E96A5A}
Bus.house_agg_2_b_8_node_38_327 {193E8418-6940-404E-8E2B-750DCDBB367A}
Bus.s_node_39_b {4527197D-BCAA-4048-ACB1-AB43958A5DFC}
Bus.house_agg_2_b_1_node_39_328 {7EBD1411-C981-4D40-BEA9-13A3597567D7}
Bus.house_agg_2_b_2_node_39_329 {D4347432-C6A5-4CEF-914E-BFE53630A63F}
Bus.house_agg_2_b_3_node_39_330 {77D24C38-5DD7-4FA1-8342-65E6B6CA1460}
Bus.house_agg_2_b_4_node_39_331 {221BA013-08B7-44D2-8C1D-B80CECAD52E6}
Bus.house_agg_2_b_5_node_39_332 {8D307C18-7C12-4700-8063-F655D210F39E}
Bus.house_agg_2_b_6_node_39_333 {88C17552-6AC0-4A4A-B0FC-31B3E8302F45}
Bus.house_agg_2_b_7_node_39_334 {062E0F46-DD54-4BB5-8F02-777B6F08C714}
Bus.house_agg_2_b_8_node_39_335 {974342C7-C098-48DB-B2DF-B73FE258B076}
Bus.s_node_41_c {FB6B3A99-09BE-4008-AADC-E9A931D4DBE5}
Bus.house_agg_2_c_1_node_41_336 {3FBEDD4F-3784-4E17-B3A5-2F924D877D42}
Bus.house_agg_2_c_2_node_41_337 {AC2FBFE1-62C1-43C4-B062-14B1CE23446F}
Bus.house_agg_2_c_3_node_41_338 {BF3CE27E-87D0-4818-93BC-B4349363C51F}
Bus.house_agg_2_c_4_node_41_339 {32FE72F3-7B79-4E82-BF18-49DA77084BA8}
Bus.house_agg_2_c_5_node_41_340 {163A615B-0414-40D8-9368-D399776F25A0}
Bus.house_agg_2_c_6_node_41_341 {D6F3FFBF-EE48-4BEE-B14C-B03AAD64AB26}
Bus.house_agg_2_c_7_node_41_342 {9B112713-00A4-4476-80C3-FDF14A3F1104}
Bus.house_agg_2_c_8_node_41_343 {6E3EDF94-9A06-41D2-99D7-389C5668990C}
Bus.s_node_42_a {7CBA5E3C-5C8C-4354-9FD2-505016CDA760}
Bus.house_agg_2_a_1_node_42_344 {55A1810A-F0E2-49AC-A6C5-710F6D3565BD}
Bus.house_agg_2_a_2_node_42_345 {ED676E67-158C-48BA-BAE6-2195B24C5AA9}
Bus.house_agg_2_a_3_node_42_346 {E8B4651C-5062-4222-BF9F-279082276A90}
Bus.house_agg_2_a_4_node_42_347 {9848C9A5-CD08-43E0-8830-AE6FA50E055B}
Bus.house_agg_2_a_5_node_42_348 {D0681F7F-C59A-458D-8F05-5B097D46E354}
Bus.house_agg_2_a_6_node_42_349 {4D62482C-2055-4BEA-8190-CE348FF87F26}
Bus.house_agg_2_a_7_node_42_350 {BF2DB545-72B2-4E2D-87B5-88A5C90F1952}
Bus.house_agg_2_a_8_node_42_351 {DC36116D-8F94-4E9F-B896-1720A81708B5}
Bus.s_node_43_b {9C91E553-BFFC-4E92-8448-BD224F10F539}
Bus.house_agg_2_b_1_node_43_352 {9AB1409A-6A36-4FBF-943E-0F2E23F3ED24}
Bus.house_agg_2_b_2_node_43_353 {7027E658-ADE1-4D7C-84F3-6E2515DC3870}
Bus.house_agg_2_b_3_node_43_354 {57912970-4762-4EE8-872B-6951B08A6769}
Bus.house_agg_2_b_4_node_43_355 {ECEDAB1E-27CC-46E7-8AFA-B5056B06B9EB}
Bus.house_agg_2_b_5_node_43_356 {A0163675-7A99-40BD-8075-083F3895A9CE}
Bus.house_agg_2_b_6_node_43_357 {6B920751-EA35-49D6-892E-E3D2E4ACBE01}
Bus.house_agg_2_b_7_node_43_358 {FB61BDF4-AEE4-45D3-BA34-62E2ED0B72E2}
Bus.house_agg_2_b_8_node_43_359 {09C8BA81-66B4-4A72-9724-6E70F40AB0C4}
Bus.house_agg_2_b_9_node_43_360 {0F3CD863-E404-4F27-8F33-1D90E431323D}
Bus.house_agg_2_b_10_node_43_361 {5C1C107A-DF20-4093-9EFF-48A510F71FCA}
Bus.house_agg_2_b_11_node_43_362 {76B2242F-B8C3-4586-81AD-2F56A5401D8D}
Bus.house_agg_2_b_12_node_43_363 {AA25C63C-4734-43F4-9345-975F73EAFAAC}
Bus.house_agg_2_b_13_node_43_364 {0FFC007A-289A-4192-914C-CAE6A4D03A91}
Bus.house_agg_2_b_14_node_43_365 {B9C93B4E-0318-40D1-8384-9F704BEFB23D}
Bus.house_agg_2_b_15_node_43_366 {25F2F3CF-1A20-45DC-BAD5-99477D963360}
Bus.s_node_45_a {11C7E2E1-338F-46A8-86E0-4803B2560FBB}
Bus.house_agg_2_a_1_node_45_367 {1C77842B-7630-4515-917B-D9FEEDC23E99}
Bus.house_agg_2_a_2_node_45_368 {415195C2-EFE3-4D3A-919C-14C1EB9A262B}
Bus.house_agg_2_a_3_node_45_369 {4B23A259-6C51-4902-A30B-828A2ED03B51}
Bus.house_agg_2_a_4_node_45_370 {0288E499-78E5-4463-8F48-2DE3998FA5BB}
Bus.house_agg_2_a_5_node_45_371 {55274C18-F1F4-4734-ADF6-39AB6292E1CD}
Bus.house_agg_2_a_6_node_45_372 {904C31F6-9967-4D5E-A6CF-7657593A100B}
Bus.house_agg_2_a_7_node_45_373 {00C7CFD4-C4E0-4A69-B90D-9CA9E3742B73}
Bus.house_agg_2_a_8_node_45_374 {390BD367-FBC6-445C-8941-2C1B1D9034F7}
Bus.s_node_46_a {8E772CA7-2D56-4C7E-9777-2441150913B0}
Bus.house_agg_2_a_1_node_46_375 {A055FBA4-D403-4FF4-81F8-1D9E2D549AB0}
Bus.house_agg_2_a_2_node_46_376 {B33E6AE7-9C45-484F-AF0A-764B58A9B04D}
Bus.house_agg_2_a_3_node_46_377 {CC3C2DD4-572F-4817-B1B8-6C901378634D}
Bus.house_agg_2_a_4_node_46_378 {A82C8EE5-23F7-4E7B-BF8D-887D58A85534}
Bus.house_agg_2_a_5_node_46_379 {8345CCF2-B4D7-4ECA-A82C-A05962B09FB8}
Bus.house_agg_2_a_6_node_46_380 {1C70614D-8C50-44AF-9888-8C3E76F78B09}
Bus.house_agg_2_a_7_node_46_381 {C0E6767B-2152-47C7-90D0-2EAC73886407}
Bus.house_agg_2_a_8_node_46_382 {905A49C1-AAFC-40C4-B9B4-3DFD80832A4B}
Bus.s_node_47_a {23F1143E-0A44-4BBC-919E-DA2E13779F7A}
Bus.house_agg_2_a_1_node_47_383 {8087C53E-BCF6-4573-8701-68405FCC96B8}
Bus.house_agg_2_a_2_node_47_384 {2D95FDC7-6C94-4C76-9E53-4481A7BBC0AC}
Bus.house_agg_2_a_3_node_47_385 {5966CF70-8A1A-4398-AA73-7096C90D0D37}
Bus.house_agg_2_a_4_node_47_386 {8F239419-6F7B-428B-AC87-10C6A49F6597}
Bus.house_agg_2_a_5_node_47_387 {3E83AC64-9624-4BC8-B66A-6BBBDD148DB2}
Bus.house_agg_2_a_6_node_47_388 {7367B2BC-7A78-43CA-A913-9D63D3C789B3}
Bus.house_agg_2_a_7_node_47_389 {9712B0D5-D3F2-46D6-9782-3C091FB2F133}
Bus.house_agg_2_a_8_node_47_390 {60D2C919-E40C-4FEE-8A0F-38B88C841047}
Bus.house_agg_2_a_9_node_47_391 {8A8DD043-3D03-4BFC-A7CF-9C96ED57E592}
Bus.house_agg_2_a_10_node_47_392 {57161E9B-E0CD-40DD-9D51-D87122FB35B8}
Bus.house_agg_2_a_11_node_47_393 {3ABF2E19-BB5C-4CEB-ADC1-E4054BFD49B7}
Bus.house_agg_2_a_12_node_47_394 {DC8AE289-8B67-4EC5-B955-4B016E42A6F5}
Bus.house_agg_2_a_13_node_47_395 {A9A934A9-9BC5-47E7-A5B8-DEA28533E149}
Bus.house_agg_2_a_14_node_47_396 {4557A3D4-406A-4DE7-8164-B4EFD882B918}
Bus.house_agg_2_a_15_node_47_397 {757242C4-F93E-4662-9442-C3E3BE7E7684}
Bus.s_node_47_b {ADF102C6-6146-440D-AADA-823141604465}
Bus.house_agg_2_b_1_node_47_398 {87F2B002-E3FF-4841-B40A-08BC38B664BE}
Bus.house_agg_2_b_2_node_47_399 {9C979B12-ACB1-4A11-B50A-144309C2EAC7}
Bus.house_agg_2_b_3_node_47_400 {044B1A05-739F-4724-8CF3-086BCEFD1B3B}
Bus.house_agg_2_b_4_node_47_401 {3E87A04A-2C35-4CE9-B126-D13304227985}
Bus.house_agg_2_b_5_node_47_402 {6775A0A0-069C-4820-BEBE-AC95F71E0808}
Bus.house_agg_2_b_6_node_47_403 {F7480143-3968-412C-BD37-678625069C4D}
Bus.house_agg_2_b_7_node_47_404 {55C5E261-35E3-4B0C-9625-92F5D01051A5}
Bus.house_agg_2_b_8_node_47_405 {AFE61F42-1176-4DFA-B5BC-0ED719D0C5B0}
Bus.house_agg_2_b_9_node_47_406 {036FECD7-18A4-4900-82C6-A647B3711801}
Bus.house_agg_2_b_10_node_47_407 {3D4FE1EF-556B-402F-B8C6-4590CD7F04E0}
Bus.house_agg_2_b_11_node_47_408 {17CDFA79-2583-4BA8-B602-F5AF7CF8B173}
Bus.house_agg_2_b_12_node_47_409 {85E949AB-55C1-4EFE-B310-35EF844F4E6F}
Bus.house_agg_2_b_13_node_47_410 {73916793-F987-4133-BE14-0E0B3450AFE2}
Bus.house_agg_2_b_14_node_47_411 {AEBDFF45-7CC7-4EF2-801A-79EAA8F30193}
Bus.house_agg_2_b_15_node_47_412 {9C69A7A5-FAC9-4586-8600-0C6677030485}
Bus.s_node_47_c {0935CB3D-77E4-4F7D-9108-40D13BD40871}
Bus.house_agg_2_c_1_node_47_413 {04A6F9F4-A73A-407A-8DCA-76BDD9E62CE4}
Bus.house_agg_2_c_2_node_47_414 {213F5722-E281-480F-8F19-EE7437A2B5F4}
Bus.house_agg_2_c_3_node_47_415 {D5739513-3DFD-4FDD-ADC2-BBCAD15F79CE}
Bus.house_agg_2_c_4_node_47_416 {29B733D9-5F2E-495C-AEF0-83C72912A21D}
